id,key,value/rev,doc/_id,doc/_rev,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second,doc/imagebox,doc/alchemy/text,doc/alchemy/score,doc/visual/image,doc/visual/scores/0/classifier_id,doc/visual/scores/0/name,doc/visual/scores/0/score,doc/visual/scores/1/classifier_id,doc/visual/scores/1/name,doc/visual/scores/1/score,doc/visual/scores/2/classifier_id,doc/visual/scores/2/name,doc/visual/scores/2/score,doc/visual/scores/3/classifier_id,doc/visual/scores/3/name,doc/visual/scores/3/score,doc/visual/scores/4/classifier_id,doc/visual/scores/4/name,doc/visual/scores/4/score,doc/visual/scores/5/classifier_id,doc/visual/scores/5/name,doc/visual/scores/5/score,doc/visual/scores/6/classifier_id,doc/visual/scores/6/name,doc/visual/scores/6/score,doc/visual/scores/7/classifier_id,doc/visual/scores/7/name,doc/visual/scores/7/score,doc/visual/scores/8/classifier_id,doc/visual/scores/8/name,doc/visual/scores/8/score,doc/visual/scores/9/classifier_id,doc/visual/scores/9/name,doc/visual/scores/9/score,doc/visual/scores/10/classifier_id,doc/visual/scores/10/name,doc/visual/scores/10/score,doc/visual/scores/11/classifier_id,doc/visual/scores/11/name,doc/visual/scores/11/score,doc/visual/scores/12/classifier_id,doc/visual/scores/12/name,doc/visual/scores/12/score,doc/visual/scores/13/classifier_id,doc/visual/scores/13/name,doc/visual/scores/13/score,doc/visual/scores/14/classifier_id,doc/visual/scores/14/name,doc/visual/scores/14/score,doc/visual/scores/15/classifier_id,doc/visual/scores/15/name,doc/visual/scores/15/score,doc/visual/scores/16/classifier_id,doc/visual/scores/16/name,doc/visual/scores/16/score,doc/visual/scores/17/classifier_id,doc/visual/scores/17/name,doc/visual/scores/17/score,doc/visual/scores/18/classifier_id,doc/visual/scores/18/name,doc/visual/scores/18/score,doc/visual/scores/19/classifier_id,doc/visual/scores/19/name,doc/visual/scores/19/score,doc/visual/scores/20/classifier_id,doc/visual/scores/20/name,doc/visual/scores/20/score,doc/visual/scores/21/classifier_id,doc/visual/scores/21/name,doc/visual/scores/21/score,doc/visual/scores/22/classifier_id,doc/visual/scores/22/name,doc/visual/scores/22/score,doc/visual/scores/23/classifier_id,doc/visual/scores/23/name,doc/visual/scores/23/score,doc/visual/scores/24/classifier_id,doc/visual/scores/24/name,doc/visual/scores/24/score,doc/visual/scores/25/classifier_id,doc/visual/scores/25/name,doc/visual/scores/25/score
20160404180321-601-00,20160404180321-601-00,1-c5264e8bfc535ad630c9fc6dfcaf8ee7,20160404180321-601-00,1-c5264e8bfc535ad630c9fc6dfcaf8ee7,2016,4,4,18,3,21,4001-01-01,NO_TAGS,,20160404180321-601-00.jpg,Mixed_Color,Mixed_Color,0.968454,Dish_Washer,Dish_Washer,0.956379,Stove,Stove,0.948912,Oven,Oven,0.941483,Pubbing,Pubbing,0.927724,Microwave,Microwave,0.921156,Control_Room,Control_Room,0.84533,Stockroom,Stockroom,0.774748,Riot,Riot,0.747123,Table_Tennis,Table_Tennis,0.69373,Archery,Archery,0.649332,Beauty_Salon,Beauty_Salon,0.610628,Apiary,Apiary,0.5905,Engine_or_Control_Room,Engine_or_Control_Room,0.565953,Whiskey,Whiskey,0.562221,Appliance,Appliance,0.514108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404180404-602-00,20160404180404-602-00,1-21682bb4cebdc81d8d64c700096f6b43,20160404180404-602-00,1-21682bb4cebdc81d8d64c700096f6b43,2016,4,4,18,4,4,3201-01-01,NO_TAGS,,20160404180404-602-00.jpg,Mixed_Color,Mixed_Color,0.969722,Oven,Oven,0.951814,Dish_Washer,Dish_Washer,0.943719,Microwave,Microwave,0.927785,Pubbing,Pubbing,0.92331,Stove,Stove,0.919798,Control_Room,Control_Room,0.870085,Stockroom,Stockroom,0.852114,Engine_or_Control_Room,Engine_or_Control_Room,0.772833,Riot,Riot,0.763918,Library,Library,0.72923,Pantry,Pantry,0.693563,Table_Tennis,Table_Tennis,0.672773,Store,Store,0.540466,Appliance,Appliance,0.51252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404180440-603-00,20160404180440-603-00,1-58480bb99dac09409ad84a5a62755810,20160404180440-603-00,1-58480bb99dac09409ad84a5a62755810,2016,4,4,18,4,40,4801-01-01,NO_TAGS,,20160404180440-603-00.jpg,Mixed_Color,Mixed_Color,0.97274,Oven,Oven,0.952115,Stove,Stove,0.941332,Dish_Washer,Dish_Washer,0.938397,Microwave,Microwave,0.916331,Control_Room,Control_Room,0.90573,Stockroom,Stockroom,0.859784,Engine_or_Control_Room,Engine_or_Control_Room,0.859414,Pubbing,Pubbing,0.857193,Bookstore,Bookstore,0.840195,Library,Library,0.814364,Table_Tennis,Table_Tennis,0.781194,Archery,Archery,0.589361,Storm,Storm,0.536942,Appliance,Appliance,0.52785,Industrial_Space,Industrial_Space,0.524663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404180601-604-00,20160404180601-604-00,1-397da0d54fe303a7bffd5d1b9f88870c,20160404180601-604-00,1-397da0d54fe303a7bffd5d1b9f88870c,2016,4,4,18,6,1,5401-01-01,person,0.75026,20160404180601-604-00.jpg,Mixed_Color,Mixed_Color,0.970701,Oven,Oven,0.9594,Stove,Stove,0.95931,Dish_Washer,Dish_Washer,0.928952,Control_Room,Control_Room,0.911493,Pubbing,Pubbing,0.887026,Microwave,Microwave,0.85991,Barber_Shop,Barber_Shop,0.837464,Beauty_Salon,Beauty_Salon,0.82092,Riot,Riot,0.820517,Big_Group,Big_Group,0.819541,Stockroom,Stockroom,0.817493,Engine_or_Control_Room,Engine_or_Control_Room,0.75901,Table_Tennis,Table_Tennis,0.743275,Crowd,Crowd,0.607638,Archery,Archery,0.577697,Appliance,Appliance,0.516338,Store,Store,0.503214,,,,,,,,,,,,,,,,,,,,,,,,
20160404180907-605-01,20160404180907-605-01,1-cfba09cf074e1cacf7b0e570a7c0d89c,20160404180907-605-01,1-cfba09cf074e1cacf7b0e570a7c0d89c,2016,4,4,18,9,7,1001-01-01,NO_TAGS,,20160404180907-605-01.jpg,Mixed_Color,Mixed_Color,0.967869,Stove,Stove,0.954983,Oven,Oven,0.95305,Dish_Washer,Dish_Washer,0.929131,Pubbing,Pubbing,0.889748,Library,Library,0.88868,Control_Room,Control_Room,0.885157,Stockroom,Stockroom,0.869442,Bookstore,Bookstore,0.865939,Microwave,Microwave,0.86051,Riot,Riot,0.584607,Indoor_Volleyball,Indoor_Volleyball,0.577638,Engine_or_Control_Room,Engine_or_Control_Room,0.546109,Shopping,Shopping,0.538846,Appliance,Appliance,0.521031,Storm,Storm,0.505854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404181318-606-01,20160404181318-606-01,1-ea3c6f27cdbe0443de1fd2eaf8b2753d,20160404181318-606-01,1-ea3c6f27cdbe0443de1fd2eaf8b2753d,2016,4,4,18,13,18,3601-01-01,person,0.377541,20160404181318-606-01.jpg,Mixed_Color,Mixed_Color,0.971743,Stove,Stove,0.957297,Dish_Washer,Dish_Washer,0.952263,Oven,Oven,0.930977,Control_Room,Control_Room,0.918229,Engine_or_Control_Room,Engine_or_Control_Room,0.908073,Microwave,Microwave,0.905656,Pubbing,Pubbing,0.878346,Library,Library,0.845782,Beauty_Salon,Beauty_Salon,0.818345,Table_Tennis,Table_Tennis,0.722118,Stockroom,Stockroom,0.682405,Big_Group,Big_Group,0.647594,Industrial_Space,Industrial_Space,0.601379,Riot,Riot,0.578308,Whiskey,Whiskey,0.570297,Appliance,Appliance,0.523212,Living_Room,Living_Room,0.500686,,,,,,,,,,,,,,,,,,,,,,,,
20160404181404-607-00,20160404181404-607-00,1-2c1116ad25d568308476553c72dfeead,20160404181404-607-00,1-2c1116ad25d568308476553c72dfeead,2016,4,4,18,14,4,2701-01-01,NO_TAGS,,20160404181404-607-00.jpg,Mixed_Color,Mixed_Color,0.972776,Stove,Stove,0.967456,Oven,Oven,0.955657,Dish_Washer,Dish_Washer,0.950342,Pubbing,Pubbing,0.922956,Microwave,Microwave,0.907878,Control_Room,Control_Room,0.903554,Library,Library,0.859874,Engine_or_Control_Room,Engine_or_Control_Room,0.840682,Stockroom,Stockroom,0.788087,Riot,Riot,0.773504,Table_Tennis,Table_Tennis,0.773142,Engine_Room,Engine_Room,0.76083,Archery,Archery,0.635794,Whiskey,Whiskey,0.560322,Appliance,Appliance,0.533304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404181448-608-01,20160404181448-608-01,1-7b15e9cfec674b0542ed383237bbbf60,20160404181448-608-01,1-7b15e9cfec674b0542ed383237bbbf60,2016,4,4,18,14,48,5201-01-01,NO_TAGS,,20160404181448-608-01.jpg,Mixed_Color,Mixed_Color,0.971231,Stove,Stove,0.954101,Oven,Oven,0.953265,Dish_Washer,Dish_Washer,0.952092,Pubbing,Pubbing,0.926386,Microwave,Microwave,0.896925,Stockroom,Stockroom,0.825977,Riot,Riot,0.822492,Beauty_Salon,Beauty_Salon,0.810744,Control_Room,Control_Room,0.809605,Library,Library,0.782409,Engine_or_Control_Room,Engine_or_Control_Room,0.770892,Archery,Archery,0.735707,Tool,Tool,0.57302,Whiskey,Whiskey,0.556879,Appliance,Appliance,0.532597,Eatery_Space,Eatery_Space,0.521238,Industrial_Space,Industrial_Space,0.501332,,,,,,,,,,,,,,,,,,,,,,,,
20160404181554-609-00,20160404181554-609-00,1-71e987a4624cf7d148d07b28cbe95b1f,20160404181554-609-00,1-71e987a4624cf7d148d07b28cbe95b1f,2016,4,4,18,15,54,5301-01-01,NO_TAGS,,20160404181554-609-00.jpg,Mixed_Color,Mixed_Color,0.972751,Stove,Stove,0.960832,Oven,Oven,0.960635,Dish_Washer,Dish_Washer,0.949037,Microwave,Microwave,0.896338,Pubbing,Pubbing,0.894375,Control_Room,Control_Room,0.872014,Library,Library,0.772955,Stockroom,Stockroom,0.764276,Riot,Riot,0.748104,Beauty_Salon,Beauty_Salon,0.724296,Table_Tennis,Table_Tennis,0.717935,Archery,Archery,0.665252,Tool,Tool,0.556709,Big_Group,Big_Group,0.534535,Appliance,Appliance,0.528672,Engine_or_Control_Room,Engine_or_Control_Room,0.525915,Industrial_Space,Industrial_Space,0.519119,,,,,,,,,,,,,,,,,,,,,,,,
20160404181701-610-01,20160404181701-610-01,1-87e96cba9dca396c49225d9051da9dc8,20160404181701-610-01,1-87e96cba9dca396c49225d9051da9dc8,2016,4,4,18,17,1,1301-01-01,NO_TAGS,,20160404181701-610-01.jpg,Mixed_Color,Mixed_Color,0.97181,Stove,Stove,0.960091,Oven,Oven,0.958932,Dish_Washer,Dish_Washer,0.946506,Control_Room,Control_Room,0.904725,Microwave,Microwave,0.892365,Pubbing,Pubbing,0.876348,Stockroom,Stockroom,0.832009,Riot,Riot,0.823307,Library,Library,0.784337,Beauty_Salon,Beauty_Salon,0.783048,Engine_or_Control_Room,Engine_or_Control_Room,0.772592,Archery,Archery,0.704778,Indoor_Volleyball,Indoor_Volleyball,0.567848,Tool,Tool,0.532077,Appliance,Appliance,0.526597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404181846-611-01,20160404181846-611-01,1-385d7e4061c589af9fe1d4c0ecabcf60,20160404181846-611-01,1-385d7e4061c589af9fe1d4c0ecabcf60,2016,4,4,18,18,46,3901-01-01,person,0.947846,20160404181846-611-01.jpg,Mixed_Color,Mixed_Color,0.968866,Stove,Stove,0.958496,Oven,Oven,0.942956,Refrigerator,Refrigerator,0.941465,Dish_Washer,Dish_Washer,0.927781,Library,Library,0.871853,Archery,Archery,0.829705,Control_Room,Control_Room,0.828223,Beauty_Salon,Beauty_Salon,0.798225,Barber_Shop,Barber_Shop,0.739271,Conference_Room,Conference_Room,0.660814,Industrial_Space,Industrial_Space,0.659196,Engine_or_Control_Room,Engine_or_Control_Room,0.652575,Pubbing,Pubbing,0.649099,Riot,Riot,0.646324,Classroom,Classroom,0.641972,Big_Group,Big_Group,0.608349,Appliance,Appliance,0.507911,,,,,,,,,,,,,,,,,,,,,,,,
20160404181936-612-00,20160404181936-612-00,1-52cdc0aff296d8996f756ac62f4084a2,20160404181936-612-00,1-52cdc0aff296d8996f756ac62f4084a2,2016,4,4,18,19,36,5201-01-01,person,0.645656,20160404181936-612-00.jpg,Mixed_Color,Mixed_Color,0.96953,Stove,Stove,0.962016,Oven,Oven,0.945976,Refrigerator,Refrigerator,0.922609,Dish_Washer,Dish_Washer,0.90951,Control_Room,Control_Room,0.907709,Pubbing,Pubbing,0.875241,Engine_or_Control_Room,Engine_or_Control_Room,0.861065,Library,Library,0.799207,Beauty_Salon,Beauty_Salon,0.787611,Stockroom,Stockroom,0.772035,Conference_Room,Conference_Room,0.645424,Living_Room,Living_Room,0.632156,Eatery_Space,Eatery_Space,0.589061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404182001-613-00,20160404182001-613-00,1-1d19513b1218a89bb258541b110785be,20160404182001-613-00,1-1d19513b1218a89bb258541b110785be,2016,4,4,18,20,1,4401-01-01,person,0.983697,20160404182001-613-00.jpg,Mixed_Color,Mixed_Color,0.96701,Stove,Stove,0.96408,Dish_Washer,Dish_Washer,0.948805,Oven,Oven,0.937227,Refrigerator,Refrigerator,0.911279,Control_Room,Control_Room,0.905161,Library,Library,0.831275,Archery,Archery,0.804444,Living_Room,Living_Room,0.78317,Beauty_Salon,Beauty_Salon,0.763114,Engine_or_Control_Room,Engine_or_Control_Room,0.730596,Classroom,Classroom,0.670032,Stockroom,Stockroom,0.665583,Industrial_Space,Industrial_Space,0.638206,Pubbing,Pubbing,0.626358,Whiskey,Whiskey,0.548468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404182021-614-00,20160404182021-614-00,1-2bdf6b8109ec0c04cb5d2d145bef7c73,20160404182021-614-00,1-2bdf6b8109ec0c04cb5d2d145bef7c73,2016,4,4,18,20,21,4101-01-01,person,0.900249,20160404182021-614-00.jpg,Mixed_Color,Mixed_Color,0.968735,Stove,Stove,0.92348,Oven,Oven,0.922692,Control_Room,Control_Room,0.908907,Microwave,Microwave,0.904241,Dish_Washer,Dish_Washer,0.89953,Pubbing,Pubbing,0.808692,Beauty_Salon,Beauty_Salon,0.773403,Drugstore,Drugstore,0.773133,Engine_or_Control_Room,Engine_or_Control_Room,0.767169,Archery,Archery,0.734076,Food_Court,Food_Court,0.702958,Big_Group,Big_Group,0.630356,Eatery_Space,Eatery_Space,0.564971,Store,Store,0.543943,Living_Room,Living_Room,0.529384,Whiskey,Whiskey,0.511799,Riot,Riot,0.506842,,,,,,,,,,,,,,,,,,,,,,,,
20160404182146-615-01,20160404182146-615-01,1-acd49456c76a64d49e2851c952d41283,20160404182146-615-01,1-acd49456c76a64d49e2851c952d41283,2016,4,4,18,21,46,3101-01-01,person,0.549834,20160404182146-615-01.jpg,Mixed_Color,Mixed_Color,0.971029,Stove,Stove,0.966656,Oven,Oven,0.948963,Microwave,Microwave,0.945023,Dish_Washer,Dish_Washer,0.940374,Control_Room,Control_Room,0.857331,Library,Library,0.820006,Pubbing,Pubbing,0.770093,Conference_Room,Conference_Room,0.766078,Beauty_Salon,Beauty_Salon,0.736182,Archery,Archery,0.662321,Table_Tennis,Table_Tennis,0.64142,Stockroom,Stockroom,0.63102,Engine_or_Control_Room,Engine_or_Control_Room,0.591497,Appliance,Appliance,0.527529,Whiskey,Whiskey,0.520226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404182251-616-00,20160404182251-616-00,1-c95ef41103cfc6aa12faaa733b1ee753,20160404182251-616-00,1-c95ef41103cfc6aa12faaa733b1ee753,2016,4,4,18,22,51,7001-01-01,NO_TAGS,,20160404182251-616-00.jpg,Mixed_Color,Mixed_Color,0.971928,Stove,Stove,0.970934,Oven,Oven,0.941929,Dish_Washer,Dish_Washer,0.93956,Microwave,Microwave,0.916932,Library,Library,0.848621,Stockroom,Stockroom,0.821338,Control_Room,Control_Room,0.809548,Pubbing,Pubbing,0.77525,Courtroom,Courtroom,0.731282,Archery,Archery,0.70619,Living_Room,Living_Room,0.664551,Shopping,Shopping,0.648727,Table_Tennis,Table_Tennis,0.645785,Engine_or_Control_Room,Engine_or_Control_Room,0.617782,Conference_Room,Conference_Room,0.601716,Appliance,Appliance,0.516338,Sweet_Treat,Sweet_Treat,0.512475,,,,,,,,,,,,,,,,,,,,,,,,
20160404182320-617-00,20160404182320-617-00,1-8beaf668f79de6c4e0b84d44966c5dca,20160404182320-617-00,1-8beaf668f79de6c4e0b84d44966c5dca,2016,4,4,18,23,20,5401-01-01,NO_TAGS,,20160404182320-617-00.jpg,Mixed_Color,Mixed_Color,0.974109,Stove,Stove,0.968249,Oven,Oven,0.958827,Dish_Washer,Dish_Washer,0.948417,Microwave,Microwave,0.905754,Pubbing,Pubbing,0.846007,Stockroom,Stockroom,0.827638,Library,Library,0.805254,Dining_Hall,Dining_Hall,0.700339,Conference_Room,Conference_Room,0.698775,Control_Room,Control_Room,0.689233,Table_Tennis,Table_Tennis,0.659967,Shopping,Shopping,0.62744,Archery,Archery,0.627222,Living_Room,Living_Room,0.614242,Leisure_Activity,Leisure_Activity,0.595626,Big_Group,Big_Group,0.586624,Riot,Riot,0.515463,Appliance,Appliance,0.505587,,,,,,,,,,,,,,,,,,,,,
20160404182423-618-00,20160404182423-618-00,1-6924bc8c86bd7e3eb2bc949047f08e04,20160404182423-618-00,1-6924bc8c86bd7e3eb2bc949047f08e04,2016,4,4,18,24,23,5601-01-01,NO_TAGS,,20160404182423-618-00.jpg,Mixed_Color,Mixed_Color,0.973794,Stove,Stove,0.972093,Dish_Washer,Dish_Washer,0.947666,Oven,Oven,0.947154,Microwave,Microwave,0.933962,Pubbing,Pubbing,0.864683,Archery,Archery,0.855968,Stockroom,Stockroom,0.807053,Control_Room,Control_Room,0.774495,Dining_Hall,Dining_Hall,0.756274,Distillery,Distillery,0.728511,Conference_Room,Conference_Room,0.673977,Shopping,Shopping,0.639869,Leisure_Activity,Leisure_Activity,0.636705,Living_Room,Living_Room,0.629641,Big_Group,Big_Group,0.621163,Table_Tennis,Table_Tennis,0.586667,Riot,Riot,0.563621,Whiskey,Whiskey,0.544226,Appliance,Appliance,0.521496,,,,,,,,,,,,,,,,,,
20160404182514-619-00,20160404182514-619-00,1-9ff04f4db697ee7704228e7df0b59df2,20160404182514-619-00,1-9ff04f4db697ee7704228e7df0b59df2,2016,4,4,18,25,14,8601-01-01,NO_TAGS,,20160404182514-619-00.jpg,Mixed_Color,Mixed_Color,0.972227,Stove,Stove,0.969778,Oven,Oven,0.953444,Dish_Washer,Dish_Washer,0.950251,Microwave,Microwave,0.912939,Archery,Archery,0.862327,Beauty_Salon,Beauty_Salon,0.846252,Pubbing,Pubbing,0.845062,Stockroom,Stockroom,0.784178,Conference_Room,Conference_Room,0.777646,Control_Room,Control_Room,0.775821,Distillery,Distillery,0.759196,Big_Group,Big_Group,0.70533,Riot,Riot,0.657894,Engine_or_Control_Room,Engine_or_Control_Room,0.630037,Whiskey,Whiskey,0.597916,Restaurant,Restaurant,0.528378,Appliance,Appliance,0.522332,,,,,,,,,,,,,,,,,,,,,,,,
20160404182611-620-00,20160404182611-620-00,1-a15c7da69834a9d7c5e2a66fee1bd9da,20160404182611-620-00,1-a15c7da69834a9d7c5e2a66fee1bd9da,2016,4,4,18,26,11,5001-01-01,NO_TAGS,,20160404182611-620-00.jpg,Mixed_Color,Mixed_Color,0.972358,Stove,Stove,0.971955,Oven,Oven,0.94995,Dish_Washer,Dish_Washer,0.946546,Microwave,Microwave,0.926626,Pubbing,Pubbing,0.899752,Control_Room,Control_Room,0.87507,Stockroom,Stockroom,0.810228,Archery,Archery,0.803752,Library,Library,0.791676,Beauty_Salon,Beauty_Salon,0.770813,Conference_Room,Conference_Room,0.75754,Riot,Riot,0.586527,Engine_or_Control_Room,Engine_or_Control_Room,0.575258,Store,Store,0.509476,Disturbance,Disturbance,0.502724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404182730-621-00,20160404182730-621-00,1-adc7883c6d2dcdcc2557268d701317f0,20160404182730-621-00,1-adc7883c6d2dcdcc2557268d701317f0,2016,4,4,18,27,30,3201-01-01,NO_TAGS,,20160404182730-621-00.jpg,Mixed_Color,Mixed_Color,0.972745,Stove,Stove,0.964429,Dish_Washer,Dish_Washer,0.949906,Oven,Oven,0.915828,Microwave,Microwave,0.909528,Library,Library,0.867259,Stockroom,Stockroom,0.8534,Living_Room,Living_Room,0.7696,Pubbing,Pubbing,0.752082,Engine_or_Control_Room,Engine_or_Control_Room,0.743838,Car_Repair_Shop,Car_Repair_Shop,0.74234,Distillery,Distillery,0.687795,Archery,Archery,0.639277,Industrial_Space,Industrial_Space,0.627225,Appliance,Appliance,0.510341,Snooker,Snooker,0.501515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183218-622-00,20160404183218-622-00,1-52d3cfd2e8127463bc71928f0a5435c7,20160404183218-622-00,1-52d3cfd2e8127463bc71928f0a5435c7,2016,4,4,18,32,18,5501-01-01,person,0.970688,20160404183218-622-00.jpg,Mixed_Color,Mixed_Color,0.973607,Stove,Stove,0.966644,Oven,Oven,0.958023,Archery,Archery,0.898808,Control_Room,Control_Room,0.890061,Dish_Washer,Dish_Washer,0.882521,Food_Processor,Food_Processor,0.869556,Engine_or_Control_Room,Engine_or_Control_Room,0.856268,Pubbing,Pubbing,0.851877,Living_Room,Living_Room,0.822679,Beauty_Salon,Beauty_Salon,0.817231,Drugstore,Drugstore,0.810174,Big_Group,Big_Group,0.771816,Library,Library,0.762874,Bar,Bar,0.747099,Snooker,Snooker,0.648926,Classroom,Classroom,0.644651,Table_Tennis,Table_Tennis,0.609394,Whiskey,Whiskey,0.596112,Celebrating,Celebrating,0.54957,,,,,,,,,,,,,,,,,,
20160404183319-623-00,20160404183319-623-00,1-64039b9a7371c600fd09a86ca0d033a1,20160404183319-623-00,1-64039b9a7371c600fd09a86ca0d033a1,2016,4,4,18,33,19,3001-01-01,person,0.916827,20160404183319-623-00.jpg,Mixed_Color,Mixed_Color,0.972041,Stove,Stove,0.956547,Oven,Oven,0.950269,Archery,Archery,0.873719,Food_Processor,Food_Processor,0.85461,Distillery,Distillery,0.849483,Beauty_Salon,Beauty_Salon,0.841859,Public_Transportation_Space,Public_Transportation_Space,0.825519,Airport_Terminal,Airport_Terminal,0.764329,Pubbing,Pubbing,0.759222,Living_Room,Living_Room,0.746677,Toaster,Toaster,0.732664,Industrial_Space,Industrial_Space,0.6923,Leisure_Activity,Leisure_Activity,0.654832,Big_Group,Big_Group,0.640731,Restaurant,Restaurant,0.596126,Eatery_Space,Eatery_Space,0.576686,Snooker,Snooker,0.536086,Whiskey,Whiskey,0.532812,,,,,,,,,,,,,,,,,,,,,
20160404183346-624-01,20160404183346-624-01,1-914f20dff2925c9d9da216726badf67e,20160404183346-624-01,1-914f20dff2925c9d9da216726badf67e,2016,4,4,18,33,46,6201-01-01,person,0.916827,20160404183346-624-01.jpg,Mixed_Color,Mixed_Color,0.971175,Stove,Stove,0.961844,Oven,Oven,0.951156,Dish_Washer,Dish_Washer,0.936011,Microwave,Microwave,0.89934,Control_Room,Control_Room,0.890761,Pubbing,Pubbing,0.858562,Beauty_Salon,Beauty_Salon,0.804817,Big_Group,Big_Group,0.798717,Library,Library,0.791442,Barber_Shop,Barber_Shop,0.789243,Engine_or_Control_Room,Engine_or_Control_Room,0.731836,Bar,Bar,0.712992,Industrial_Space,Industrial_Space,0.618477,Archery,Archery,0.607822,Eatery_Space,Eatery_Space,0.585841,Male_Adult,Male_Adult,0.526257,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183536-625-00,20160404183536-625-00,1-124f6cffdf96d078fc4fb5aaad9867dc,20160404183536-625-00,1-124f6cffdf96d078fc4fb5aaad9867dc,2016,4,4,18,35,36,2601-01-01,person,0.937027,20160404183536-625-00.jpg,Mixed_Color,Mixed_Color,0.968843,Stove,Stove,0.967762,Oven,Oven,0.953662,Microwave,Microwave,0.924459,Dish_Washer,Dish_Washer,0.897714,Archery,Archery,0.875184,Pubbing,Pubbing,0.861026,Control_Room,Control_Room,0.842341,Beauty_Salon,Beauty_Salon,0.827255,Dining_Car,Dining_Car,0.827116,Library,Library,0.812672,Living_Room,Living_Room,0.78102,Table_Tennis,Table_Tennis,0.699912,Engine_or_Control_Room,Engine_or_Control_Room,0.682646,Snooker,Snooker,0.611843,Eatery_Space,Eatery_Space,0.578609,Restaurant,Restaurant,0.575993,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183731-626-01,20160404183731-626-01,1-44339de2203e7a8413d05f8cc7c481f3,20160404183731-626-01,1-44339de2203e7a8413d05f8cc7c481f3,2016,4,4,18,37,31,4001-01-01,person,0.524979,20160404183731-626-01.jpg,Mixed_Color,Mixed_Color,0.971988,Stove,Stove,0.966535,Oven,Oven,0.921135,Toaster,Toaster,0.875736,Pubbing,Pubbing,0.864013,Microwave,Microwave,0.85829,Big_Group,Big_Group,0.853965,Control_Room,Control_Room,0.844084,Casino,Casino,0.772315,Beauty_Salon,Beauty_Salon,0.750265,Food_Court,Food_Court,0.748784,Conference_Room,Conference_Room,0.645032,Archery,Archery,0.633349,Whiskey,Whiskey,0.615487,Eatery_Space,Eatery_Space,0.602941,Table_Tennis,Table_Tennis,0.567919,Store,Store,0.50615,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404183955-627-01,20160404183955-627-01,1-eff4ec4511bc0af2d94018f05628272b,20160404183955-627-01,1-eff4ec4511bc0af2d94018f05628272b,2016,4,4,18,39,55,4301-01-01,NO_TAGS,,20160404183955-627-01.jpg,Mixed_Color,Mixed_Color,0.970926,Stove,Stove,0.963189,Oven,Oven,0.95304,Dish_Washer,Dish_Washer,0.937628,Microwave,Microwave,0.927494,Pubbing,Pubbing,0.925532,Control_Room,Control_Room,0.893275,Library,Library,0.78928,Beauty_Salon,Beauty_Salon,0.785248,Food_Court,Food_Court,0.778163,Engine_or_Control_Room,Engine_or_Control_Room,0.7057,Riot,Riot,0.608082,Archery,Archery,0.561724,Eatery_Space,Eatery_Space,0.532443,Appliance,Appliance,0.528078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160404184032-628-00,20160404184032-628-00,1-55fb290ac78f4c2fe9b4118b973f5789,20160404184032-628-00,1-55fb290ac78f4c2fe9b4118b973f5789,2016,4,4,18,40,32,4101-01-01,person,0.942676,20160404184032-628-00.jpg,Mixed_Color,Mixed_Color,0.971849,Stove,Stove,0.953494,Oven,Oven,0.950819,Dish_Washer,Dish_Washer,0.935936,Microwave,Microwave,0.913411,Pubbing,Pubbing,0.893253,Beauty_Salon,Beauty_Salon,0.824416,Table_Tennis,Table_Tennis,0.820566,Distillery,Distillery,0.818802,Control_Room,Control_Room,0.793281,Stockroom,Stockroom,0.778007,Bar,Bar,0.762586,Industrial_Space,Industrial_Space,0.683873,Big_Group,Big_Group,0.665388,Classroom,Classroom,0.616312,Eatery_Space,Eatery_Space,0.601258,Clubbing,Clubbing,0.580423,Leisure_Activity,Leisure_Activity,0.528596,,,,,,,,,,,,,,,,,,,,,,,,
