ALCHEMY_SCORE,ALCHEMY_TEXT,DAY,HOUR,IMAGEBOX,MINUTE,MONTH,SECOND,VISUAL_IMAGE,YEAR,_ID,_REV,ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,_ID
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,9,Beauty_Salon,Beauty_Salon,0.856444,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,8,Pubbing,Pubbing,0.858517,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,7,Archery,Archery,0.895579,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,6,Barber_Shop,Barber_Shop,0.904293,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,5,Musical_Instrument,Musical_Instrument,0.904693,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,4,Full_Body,Full_Body,0.905911,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,3,Dish_Washer,Dish_Washer,0.924939,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,2,Oven,Oven,0.925212,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,1,Engine_Room,Engine_Room,0.930895,20160403115058-153-00
0.999629,person,03,11,158x398+242+56,50,04,58,20160403115058-153-00.jpg,2016,20160403115058-153-00,1-f341087e7be990fe96733f42c1f33659,0,Mixed_Color,Mixed_Color,0.96607,20160403115058-153-00
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,13,Conference_Room,Conference_Room,0.523892,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,12,Whiskey,Whiskey,0.541364,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,11,Pubbing,Pubbing,0.585772,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,10,Airport_Terminal,Airport_Terminal,0.773165,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,9,Auto_Track_Racing,Auto_Track_Racing,0.789401,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,8,Car_Repair_Shop,Car_Repair_Shop,0.796553,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,7,Engine_or_Control_Room,Engine_or_Control_Room,0.831195,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,6,Stockroom,Stockroom,0.843719,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,5,Bottled_Water,Bottled_Water,0.899309,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,4,Dish_Washer,Dish_Washer,0.917373,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,3,Control_Room,Control_Room,0.926225,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,2,Stove,Stove,0.92898,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,1,Oven,Oven,0.949516,20160403115658-158-01
,NO_TAGS,03,11,62x54+256+424,56,04,58,20160403115658-158-01.jpg,2016,20160403115658-158-01,1-7c5c1aa8f5f5acd4d9a76033d6bf8f18,0,Mixed_Color,Mixed_Color,0.969849,20160403115658-158-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,14,Appliance,Appliance,0.506489,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,13,Eatery_Space,Eatery_Space,0.53443,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,12,Archery,Archery,0.706903,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,11,Living_Room,Living_Room,0.716535,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,10,Pubbing,Pubbing,0.758453,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,9,Car_Repair_Shop,Car_Repair_Shop,0.768097,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,8,Library,Library,0.800948,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,7,Beauty_Salon,Beauty_Salon,0.821541,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,6,Engine_or_Control_Room,Engine_or_Control_Room,0.827934,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,5,Microwave,Microwave,0.849931,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,4,Control_Room,Control_Room,0.90208,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,3,Oven,Oven,0.904687,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,2,Dish_Washer,Dish_Washer,0.907967,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,1,Stove,Stove,0.957032,20160403122621-170-01
0.916827,person,03,12,34x70+374+166,26,04,21,20160403122621-170-01.jpg,2016,20160403122621-170-01,1-6a43f8828b738289bcfa35775952d54a,0,Mixed_Color,Mixed_Color,0.971741,20160403122621-170-01
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,16,Appliance,Appliance,0.510064,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,15,Auto_Track_Racing,Auto_Track_Racing,0.519917,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,14,Big_Group,Big_Group,0.524457,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,13,Synchronized_Swimming,Synchronized_Swimming,0.552521,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,12,Living_Room,Living_Room,0.70789,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,11,Industrial_Space,Industrial_Space,0.717487,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,10,Archery,Archery,0.752376,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,9,Bookstore,Bookstore,0.787768,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,8,Assembly_Plant,Assembly_Plant,0.799265,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,7,Engine_or_Control_Room,Engine_or_Control_Room,0.803051,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,6,Washer_and_Dryer,Washer_and_Dryer,0.832644,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,5,Car_Repair_Shop,Car_Repair_Shop,0.856906,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,4,Auto_Factory,Auto_Factory,0.879491,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,3,Stove,Stove,0.900033,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,2,Oven,Oven,0.907094,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,1,Dish_Washer,Dish_Washer,0.940196,20160403122454-168-00
0.890903,person,03,12,60x58+324+84,24,04,54,20160403122454-168-00.jpg,2016,20160403122454-168-00,1-69a514af9d10cd05d0b2a80da2d31309,0,Mixed_Color,Mixed_Color,0.971808,20160403122454-168-00
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,15,Table_Tennis,Table_Tennis,0.500492,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,14,Eatery_Space,Eatery_Space,0.50956,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,13,Pubbing,Pubbing,0.51489,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,12,Living_Room,Living_Room,0.601641,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,11,Leisure_Activity,Leisure_Activity,0.619483,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,10,Car_Repair_Shop,Car_Repair_Shop,0.742551,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,9,Archery,Archery,0.770645,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,8,Stockroom,Stockroom,0.792717,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,7,Bookstore,Bookstore,0.845085,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,6,Engine_or_Control_Room,Engine_or_Control_Room,0.863495,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,5,Microwave,Microwave,0.896415,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,4,Control_Room,Control_Room,0.905159,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,3,Stove,Stove,0.930784,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,2,Dish_Washer,Dish_Washer,0.935628,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,1,Oven,Oven,0.954799,20160403124049-180-01
0.310026,person,03,12,96x48+214+182,40,04,49,20160403124049-180-01.jpg,2016,20160403124049-180-01,1-840cc4207d14a4d83925e1080203df15,0,Mixed_Color,Mixed_Color,0.969614,20160403124049-180-01
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,14,Conference_Room,Conference_Room,0.514119,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,13,Industrial_Space,Industrial_Space,0.53981,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,12,Living_Room,Living_Room,0.553741,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,11,Auto_Track_Racing,Auto_Track_Racing,0.58367,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,10,Archery,Archery,0.598765,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,9,Stockroom,Stockroom,0.838239,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,8,Engine_or_Control_Room,Engine_or_Control_Room,0.846542,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,7,Engine_Room,Engine_Room,0.867427,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,6,Bookstore,Bookstore,0.877096,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,5,Toaster,Toaster,0.89791,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,4,Control_Room,Control_Room,0.906587,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,3,Dish_Washer,Dish_Washer,0.918775,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,2,Stove,Stove,0.932751,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,1,Oven,Oven,0.946088,20160403124127-181-00
0.377541,person,03,12,38x88+224+168,41,04,27,20160403124127-181-00.jpg,2016,20160403124127-181-00,1-7ff7c180e549ece92ecf91f08f7e4a11,0,Mixed_Color,Mixed_Color,0.9677,20160403124127-181-00
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,14,Living_Room,Living_Room,0.514963,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,13,Demonstration,Demonstration,0.528617,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,12,Eatery_Space,Eatery_Space,0.570214,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,11,Pubbing,Pubbing,0.668332,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,10,Industrial_Space,Industrial_Space,0.729904,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,9,Public_Transportation_Space,Public_Transportation_Space,0.804306,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,8,Engine_Room,Engine_Room,0.822074,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,7,Beauty_Salon,Beauty_Salon,0.864878,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,6,Microwave,Microwave,0.873333,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,5,Engine_or_Control_Room,Engine_or_Control_Room,0.89448,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,4,Oven,Oven,0.91798,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,3,Control_Room,Control_Room,0.923996,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,2,Dish_Washer,Dish_Washer,0.932232,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,1,Stove,Stove,0.955076,20160403115336-155-01
0.817574,person,03,11,50x416+384+0,53,04,36,20160403115336-155-01.jpg,2016,20160403115336-155-01,1-6b6d2294bc151ec0f6b91f5ab03c8855,0,Mixed_Color,Mixed_Color,0.964743,20160403115336-155-01
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,13,Big_Group,Big_Group,0.525284,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,12,Pubbing,Pubbing,0.632129,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,11,Living_Room,Living_Room,0.674365,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,10,Industrial_Space,Industrial_Space,0.714899,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,9,Engine_or_Control_Room,Engine_or_Control_Room,0.771566,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,8,Stockroom,Stockroom,0.846413,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,7,Car_Repair_Shop,Car_Repair_Shop,0.855542,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,6,Heavy_Truck,Heavy_Truck,0.856475,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,5,Engine_Room,Engine_Room,0.860701,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,4,Control_Room,Control_Room,0.890288,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,3,Stove,Stove,0.911206,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,2,Dish_Washer,Dish_Washer,0.915841,20160403124220-182-00
0.930862,person,03,12,52x78+316+114,42,04,20,20160403124220-182-00.jpg,2016,20160403124220-182-00,1-1bf9379d7009e7a09669e3b3dc89358b,1,Oven,Oven,0.937904,20160403124220-182-00
