ALCHEMY_SCORE,ALCHEMY_TEXT,HOUR,CLASSIFIER_ID,SCORE
,NO_TAGS,12,Pubbing,0.940895
,NO_TAGS,12,Oven,0.955567
,NO_TAGS,12,Mixed_Color,0.969983
,NO_TAGS,13,Appliance,0.500519
,NO_TAGS,13,Table_Tennis,0.542543
,NO_TAGS,13,Engine_or_Control_Room,0.569171
,NO_TAGS,13,Dining_Room,0.626386
,NO_TAGS,13,Storm,0.682874
,NO_TAGS,13,Beauty_Salon,0.687868
,NO_TAGS,13,Riot,0.742741
,NO_TAGS,13,Control_Room,0.826013
,NO_TAGS,13,Stockroom,0.83163
,NO_TAGS,13,Microwave,0.924759
,NO_TAGS,13,Dish_Washer,0.930467
,NO_TAGS,13,Pubbing,0.942009
,NO_TAGS,13,Oven,0.946375
,NO_TAGS,13,Stove,0.960365
,NO_TAGS,13,Mixed_Color,0.970979
,NO_TAGS,13,Appliance,0.526297
,NO_TAGS,13,Engine_Room,0.627708
,NO_TAGS,13,Beauty_Salon,0.776559
,NO_TAGS,13,Riot,0.802228
,NO_TAGS,13,Engine_or_Control_Room,0.862702
,NO_TAGS,13,Stockroom,0.864176
,NO_TAGS,13,Control_Room,0.91679
,NO_TAGS,13,Dish_Washer,0.940101
,NO_TAGS,13,Microwave,0.943017
,NO_TAGS,13,Pubbing,0.943579
,NO_TAGS,13,Oven,0.95259
,NO_TAGS,13,Stove,0.966428
,NO_TAGS,13,Mixed_Color,0.972175
,NO_TAGS,13,Appliance,0.526136
,NO_TAGS,13,Table_Tennis,0.608072
,NO_TAGS,13,Beauty_Salon,0.726131
,NO_TAGS,13,Courtroom,0.77128
,NO_TAGS,13,Riot,0.782498
,NO_TAGS,13,Control_Room,0.815818
,NO_TAGS,13,Stockroom,0.821419
,NO_TAGS,13,Microwave,0.906557
,NO_TAGS,13,Pubbing,0.923334
,NO_TAGS,13,Dish_Washer,0.941211
,NO_TAGS,13,Stove,0.951591
,NO_TAGS,13,Oven,0.960014
,NO_TAGS,13,Mixed_Color,0.972424
,NO_TAGS,13,Whiskey,0.500139
,NO_TAGS,13,Brandy,0.515325
,NO_TAGS,13,Appliance,0.527104
,NO_TAGS,13,Beauty_Salon,0.563027
,NO_TAGS,13,Pantry,0.605034
,NO_TAGS,13,Table_Tennis,0.687453
,NO_TAGS,13,Stockroom,0.800473
,NO_TAGS,13,Control_Room,0.822154
,NO_TAGS,13,Microwave,0.915775
,NO_TAGS,13,Pubbing,0.923171
,NO_TAGS,13,Dish_Washer,0.931081
,NO_TAGS,13,Oven,0.953076
,NO_TAGS,13,Stove,0.968778
,NO_TAGS,13,Mixed_Color,0.971436
,NO_TAGS,15,Table_Tennis,0.513899
,NO_TAGS,15,Appliance,0.524947
,NO_TAGS,15,Engine_or_Control_Room,0.600827
,NO_TAGS,15,Auto_Racing,0.63577
,NO_TAGS,15,Car_Repair_Shop,0.684826
,NO_TAGS,15,Beauty_Salon,0.699263
,NO_TAGS,15,Auto_Track_Racing,0.706849
,NO_TAGS,15,Stockroom,0.845635
,NO_TAGS,15,Control_Room,0.895924
,NO_TAGS,15,Pubbing,0.924432
,NO_TAGS,15,Microwave,0.947014
,NO_TAGS,15,Dish_Washer,0.951065
,NO_TAGS,15,Oven,0.955032
,NO_TAGS,15,Stove,0.963641
,NO_TAGS,15,Mixed_Color,0.966109
,NO_TAGS,15,Appliance,0.510863
,NO_TAGS,15,Indoor_Volleyball,0.53157
,NO_TAGS,15,Riot,0.579828
,NO_TAGS,15,Industrial_Space,0.623993
,NO_TAGS,15,Living_Room,0.633038
,NO_TAGS,15,Archery,0.777983
,NO_TAGS,15,Engine_or_Control_Room,0.816616
,NO_TAGS,15,Distillery,0.81838
,NO_TAGS,15,Control_Room,0.837786
,NO_TAGS,15,Library,0.839303
,NO_TAGS,15,Stockroom,0.861959
,NO_TAGS,15,Pubbing,0.920282
,NO_TAGS,15,Dish_Washer,0.924195
,NO_TAGS,15,Microwave,0.92691
,NO_TAGS,15,Oven,0.941537
,NO_TAGS,15,Stove,0.959368
,NO_TAGS,15,Mixed_Color,0.972099
,NO_TAGS,15,Appliance,0.526976
,NO_TAGS,15,Auto_Racing,0.62599
,NO_TAGS,15,Engine_or_Control_Room,0.682622
,NO_TAGS,15,Car_Repair_Shop,0.735885
,NO_TAGS,15,Auto_Track_Racing,0.746729
,NO_TAGS,15,Beauty_Salon,0.804003
,NO_TAGS,15,Stockroom,0.843594
,NO_TAGS,15,Pubbing,0.861266
,NO_TAGS,15,Control_Room,0.865978
,NO_TAGS,15,Microwave,0.926877
,NO_TAGS,15,Dish_Washer,0.942328
,NO_TAGS,15,Oven,0.951605
,NO_TAGS,15,Stove,0.965898
,NO_TAGS,15,Mixed_Color,0.970518
,NO_TAGS,15,Appliance,0.501212
,NO_TAGS,15,Conference_Room,0.513037
,NO_TAGS,15,Whiskey,0.539588
,NO_TAGS,15,Magenta,0.554385
,NO_TAGS,15,Riot,0.577024
,NO_TAGS,15,Stockroom,0.786718
,NO_TAGS,15,Engine_Room,0.795274
,NO_TAGS,15,Table_Tennis,0.801036
,NO_TAGS,15,Cockpit,0.834328
,NO_TAGS,15,Engine_or_Control_Room,0.884416
,NO_TAGS,15,Pubbing,0.892107
,NO_TAGS,15,Control_Room,0.921059
,NO_TAGS,15,Microwave,0.933209
,NO_TAGS,15,Dish_Washer,0.938867
,NO_TAGS,15,Stove,0.94424
,NO_TAGS,15,Oven,0.953023
,NO_TAGS,15,Mixed_Color,0.969195
,NO_TAGS,15,Appliance,0.520184
,NO_TAGS,15,Snooker,0.568385
,NO_TAGS,15,Engine_or_Control_Room,0.570753
,NO_TAGS,15,Beauty_Salon,0.677404
,NO_TAGS,15,Riot,0.77413
,NO_TAGS,15,Stockroom,0.800523
,NO_TAGS,15,Library,0.822749
,NO_TAGS,15,Pubbing,0.861498
,NO_TAGS,15,Table_Tennis,0.868231
,NO_TAGS,15,Control_Room,0.887731
,NO_TAGS,15,Microwave,0.934458
,NO_TAGS,15,Dish_Washer,0.93914
,NO_TAGS,15,Toaster,0.940916
,NO_TAGS,15,Stove,0.944301
,NO_TAGS,15,Mixed_Color,0.967218
,NO_TAGS,15,Appliance,0.529222
,NO_TAGS,15,Archery,0.625154
,NO_TAGS,15,Table_Tennis,0.668751
,NO_TAGS,15,Car_Repair_Shop,0.672481
,NO_TAGS,15,Riot,0.702066
,NO_TAGS,15,Engine_or_Control_Room,0.742558
,NO_TAGS,15,Stockroom,0.832724
,NO_TAGS,15,Beauty_Salon,0.844233
,NO_TAGS,15,Control_Room,0.91534
,NO_TAGS,15,Pubbing,0.92127
,NO_TAGS,15,Oven,0.93353
,NO_TAGS,15,Microwave,0.943534
,NO_TAGS,15,Stove,0.950516
,NO_TAGS,15,Dish_Washer,0.954348
,NO_TAGS,15,Mixed_Color,0.971493
,NO_TAGS,15,Indoor_Volleyball,0.507754
,NO_TAGS,15,Appliance,0.519416
,NO_TAGS,15,Whiskey,0.559033
,NO_TAGS,15,Riot,0.570156
,NO_TAGS,15,Table_Tennis,0.626821
,NO_TAGS,15,Engine_or_Control_Room,0.677244
,NO_TAGS,15,Beauty_Salon,0.683499
,NO_TAGS,15,Car_Repair_Shop,0.699528
,NO_TAGS,15,Stockroom,0.824234
,NO_TAGS,15,Control_Room,0.853125
,NO_TAGS,15,Pubbing,0.918574
,NO_TAGS,15,Microwave,0.929571
,NO_TAGS,15,Oven,0.939133
,NO_TAGS,15,Dish_Washer,0.940913
,NO_TAGS,15,Stove,0.963414
,NO_TAGS,15,Mixed_Color,0.967386
,NO_TAGS,16,Engine_or_Control_Room,0.504385
,NO_TAGS,16,Whiskey,0.50721
,NO_TAGS,16,Appliance,0.523847
,NO_TAGS,16,Snooker,0.539807
,NO_TAGS,16,Beauty_Salon,0.701075
,NO_TAGS,16,Control_Room,0.720678
,NO_TAGS,16,Stockroom,0.811157
,NO_TAGS,16,Car_Repair_Shop,0.827839
,NO_TAGS,16,Pubbing,0.880453
,NO_TAGS,16,Microwave,0.933355
,NO_TAGS,16,Oven,0.94066
,NO_TAGS,16,Dish_Washer,0.946441
,NO_TAGS,16,Stove,0.956815
,NO_TAGS,16,Mixed_Color,0.961299
,NO_TAGS,16,Snooker,0.503197
,NO_TAGS,16,Appliance,0.530685
,NO_TAGS,16,Whiskey,0.557674
,NO_TAGS,16,Riot,0.593261
,NO_TAGS,16,Car_Repair_Shop,0.761556
,NO_TAGS,16,Control_Room,0.7819
,NO_TAGS,16,Beauty_Salon,0.789125
,NO_TAGS,16,Stockroom,0.824705
,NO_TAGS,16,Pubbing,0.891613
,NO_TAGS,16,Dish_Washer,0.928131
,NO_TAGS,16,Oven,0.944019
,NO_TAGS,16,Microwave,0.946147
,NO_TAGS,16,Stove,0.960021
,NO_TAGS,16,Mixed_Color,0.965212
,NO_TAGS,16,Appliance,0.509591
,NO_TAGS,16,Engine_or_Control_Room,0.511241
,NO_TAGS,16,Synchronized_Swimming,0.566257
,NO_TAGS,16,Whiskey,0.586313
,NO_TAGS,16,Industrial_Space,0.599319
,NO_TAGS,16,Auto_Track_Racing,0.635291
,NO_TAGS,16,Home_Theater,0.749848
,NO_TAGS,16,Beauty_Salon,0.754304
,NO_TAGS,16,Pantry,0.764635
,NO_TAGS,16,Stockroom,0.803087
,NO_TAGS,16,Pubbing,0.856253
,NO_TAGS,16,Bottled_Water,0.917787
,NO_TAGS,16,Microwave,0.921778
,NO_TAGS,16,Oven,0.934684
,NO_TAGS,16,Stove,0.946953
,NO_TAGS,16,Mixed_Color,0.94938
,NO_TAGS,16,Auto_Track_Racing,0.502672
,NO_TAGS,16,Riot,0.524643
,NO_TAGS,16,Whiskey,0.533019
,NO_TAGS,16,Engine_or_Control_Room,0.592086
,NO_TAGS,16,Industrial_Space,0.629095
,NO_TAGS,16,Table_Tennis,0.70493
,NO_TAGS,16,Control_Room,0.71796
,NO_TAGS,16,Car_Repair_Shop,0.798233
,NO_TAGS,16,Beauty_Salon,0.837925
,NO_TAGS,16,Stockroom,0.849775
,NO_TAGS,16,Pubbing,0.865765
,NO_TAGS,16,Dish_Washer,0.901463
,NO_TAGS,16,Bottled_Water,0.933925
,NO_TAGS,16,Mixed_Color,0.940095
,NO_TAGS,16,Oven,0.9409
,NO_TAGS,16,Stove,0.950913
,NO_TAGS,16,Whiskey,0.54723
,NO_TAGS,16,Engine_or_Control_Room,0.628331
,NO_TAGS,16,Table_Tennis,0.73235
,NO_TAGS,16,Distillery,0.748524
,NO_TAGS,16,Industrial_Space,0.750426
,NO_TAGS,16,Pubbing,0.814554
,NO_TAGS,16,Stockroom,0.829153
,NO_TAGS,16,Beauty_Salon,0.834372
,NO_TAGS,16,Car_Repair_Shop,0.871687
,NO_TAGS,16,Stove,0.908289
,NO_TAGS,16,Dish_Washer,0.927302
,NO_TAGS,16,Oven,0.932329
,NO_TAGS,16,Microwave,0.945577
,NO_TAGS,16,Mixed_Color,0.952667
,NO_TAGS,16,Whiskey,0.509376
,NO_TAGS,16,Appliance,0.513449
,NO_TAGS,16,Industrial_Space,0.563757
,NO_TAGS,16,Auto_Track_Racing,0.689386
,NO_TAGS,16,Engine_or_Control_Room,0.807065
,NO_TAGS,16,Beauty_Salon,0.809472
,NO_TAGS,16,Pubbing,0.841266
,NO_TAGS,16,Control_Room,0.851734
,NO_TAGS,16,Home_Theater,0.854608
,NO_TAGS,16,Car_Repair_Shop,0.86289
,NO_TAGS,16,Dish_Washer,0.91819
,NO_TAGS,16,Bottled_Water,0.924099
,NO_TAGS,16,Microwave,0.933219
,NO_TAGS,16,Stove,0.954169
,NO_TAGS,16,Mixed_Color,0.96035
,NO_TAGS,17,Appliance,0.51828
,NO_TAGS,17,Industrial_Space,0.555874
,NO_TAGS,17,Male_Adult,0.572871
,NO_TAGS,17,Whiskey,0.57416
,NO_TAGS,17,Archery,0.643659
,NO_TAGS,17,Engine_or_Control_Room,0.653934
,NO_TAGS,17,Table_Tennis,0.721117
,NO_TAGS,17,Pubbing,0.774463
,NO_TAGS,17,Beauty_Salon,0.803194
,NO_TAGS,17,Control_Room,0.803607
,NO_TAGS,17,Car_Repair_Shop,0.809103
,NO_TAGS,17,Home_Theater,0.848646
,NO_TAGS,17,Oven,0.898959
,NO_TAGS,17,Microwave,0.910679
,NO_TAGS,17,Dish_Washer,0.939581
,NO_TAGS,17,Stove,0.941003
,NO_TAGS,17,Mixed_Color,0.960761
,NO_TAGS,17,Whiskey,0.515924
,NO_TAGS,17,Appliance,0.522045
,NO_TAGS,17,Industrial_Space,0.526996
,NO_TAGS,17,Beauty_Salon,0.71453
,NO_TAGS,17,Table_Tennis,0.757261
,NO_TAGS,17,Stockroom,0.838647
,NO_TAGS,17,Car_Repair_Shop,0.84111
,NO_TAGS,17,Engine_or_Control_Room,0.853609
,NO_TAGS,17,Control_Room,0.884365
,NO_TAGS,17,Pubbing,0.903723
,NO_TAGS,17,Dish_Washer,0.927554
,NO_TAGS,17,Toaster,0.937035
,NO_TAGS,17,Microwave,0.93858
,NO_TAGS,17,Stove,0.952734
,NO_TAGS,17,Mixed_Color,0.967593
,NO_TAGS,17,Table_Tennis,0.618925
,NO_TAGS,17,Motor_Sport,0.628172
,NO_TAGS,17,Auto_Track_Racing,0.647584
,NO_TAGS,17,Industrial_Space,0.720863
,NO_TAGS,17,Pubbing,0.759312
,NO_TAGS,17,Auto_Factory,0.810778
,NO_TAGS,17,Home_Theater,0.855581
,NO_TAGS,17,Car_Repair_Shop,0.863867
,NO_TAGS,17,Control_Room,0.896568
,NO_TAGS,17,Engine_or_Control_Room,0.904801
,NO_TAGS,17,Toaster,0.921895
,NO_TAGS,17,Dish_Washer,0.939894
,NO_TAGS,17,Microwave,0.945244
,NO_TAGS,17,Stove,0.947544
,NO_TAGS,17,Mixed_Color,0.961934
,NO_TAGS,17,Appliance,0.52477
,NO_TAGS,17,Auto_Track_Racing,0.543888
,NO_TAGS,17,Leisure_Activity,0.56168
,NO_TAGS,17,Bookstore,0.600855
,NO_TAGS,17,Stockroom,0.61976
,NO_TAGS,17,Engine_or_Control_Room,0.654574
,NO_TAGS,17,Indoor_Volleyball,0.706924
,NO_TAGS,17,Table_Tennis,0.70833
,NO_TAGS,17,Library,0.796731
,NO_TAGS,17,Control_Room,0.915005
,NO_TAGS,17,Bottled_Water,0.926486
,NO_TAGS,17,Pubbing,0.937306
,NO_TAGS,17,Oven,0.946783
,NO_TAGS,17,Dish_Washer,0.952212
,NO_TAGS,17,Stove,0.957887
,NO_TAGS,17,Mixed_Color,0.964083
,NO_TAGS,18,Auto_Track_Racing,0.509869
,NO_TAGS,18,Magenta,0.533011
,NO_TAGS,18,Eatery_Space,0.567272
,NO_TAGS,18,Whiskey,0.609742
,NO_TAGS,18,Big_Group,0.643444
,NO_TAGS,18,Dining_Hall,0.695467
,NO_TAGS,18,Riot,0.77096
,NO_TAGS,18,Table_Tennis,0.805427
,NO_TAGS,18,Engine_Room,0.814628
,NO_TAGS,18,Stockroom,0.83338
,NO_TAGS,18,Control_Room,0.880594
,NO_TAGS,18,Engine_or_Control_Room,0.885715
,NO_TAGS,18,Pubbing,0.933114
,NO_TAGS,18,Dish_Washer,0.93494
,NO_TAGS,18,Bottled_Water,0.93777
,NO_TAGS,18,Oven,0.952577
,NO_TAGS,18,Stove,0.956621
,NO_TAGS,18,Mixed_Color,0.97095
,NO_TAGS,18,Eatery_Space,0.509017
,NO_TAGS,18,Table_Tennis,0.568021
,NO_TAGS,18,Whiskey,0.610391
,NO_TAGS,18,Riot,0.654037
,NO_TAGS,18,Assembly_Plant,0.690362
,NO_TAGS,18,Engine_Room,0.694467
,NO_TAGS,18,Big_Group,0.697994
,NO_TAGS,18,Stockroom,0.818973
,NO_TAGS,18,Food_Processor,0.877239
,NO_TAGS,18,Control_Room,0.899444
,NO_TAGS,18,Engine_or_Control_Room,0.901471
,NO_TAGS,18,Pubbing,0.940775
,NO_TAGS,18,Dish_Washer,0.942533
,NO_TAGS,18,Oven,0.945376
,NO_TAGS,18,Stove,0.961288
,NO_TAGS,18,Mixed_Color,0.972971
,NO_TAGS,18,Big_Group,0.505326
,NO_TAGS,18,Conference_Room,0.514786
,NO_TAGS,18,Beer,0.579843
,NO_TAGS,18,Whiskey,0.61229
,NO_TAGS,18,Library,0.695483
,NO_TAGS,18,Riot,0.712652
,NO_TAGS,18,Car_Repair_Shop,0.724976
,NO_TAGS,18,Stockroom,0.833621
,NO_TAGS,18,Control_Room,0.905272
,NO_TAGS,18,Microwave,0.912201
,NO_TAGS,18,Engine_or_Control_Room,0.920625
,NO_TAGS,18,Dish_Washer,0.937249
,NO_TAGS,18,Pubbing,0.94505
,NO_TAGS,18,Oven,0.956505
,NO_TAGS,18,Stove,0.963443
,NO_TAGS,18,Mixed_Color,0.973125
,NO_TAGS,18,Appliance,0.527164
,NO_TAGS,18,Brandy,0.544186
,NO_TAGS,18,Riot,0.545329
,NO_TAGS,18,Table_Tennis,0.570289
,NO_TAGS,18,Whiskey,0.581166
,NO_TAGS,18,Auto_Track_Racing,0.63266
,NO_TAGS,18,Car_Repair_Shop,0.742886
,NO_TAGS,18,Engine_Room,0.782516
,NO_TAGS,18,Stockroom,0.834917
,NO_TAGS,18,Microwave,0.885024
,NO_TAGS,18,Engine_or_Control_Room,0.909616
,NO_TAGS,18,Control_Room,0.925844
,NO_TAGS,18,Dish_Washer,0.932292
,NO_TAGS,18,Pubbing,0.942242
,NO_TAGS,18,Oven,0.95792
,NO_TAGS,18,Stove,0.964109
,NO_TAGS,18,Mixed_Color,0.969605
,NO_TAGS,19,Appliance,0.502307
,NO_TAGS,19,Archery,0.525343
,NO_TAGS,19,Restaurant,0.544394
,NO_TAGS,19,Whiskey,0.598985
,NO_TAGS,19,Engine_or_Control_Room,0.664638
,NO_TAGS,19,Tool,0.685216
,NO_TAGS,19,Food_Court,0.757403
,NO_TAGS,19,Control_Room,0.759885
,NO_TAGS,19,Dining_Room,0.778997
,NO_TAGS,19,Stockroom,0.838148
,NO_TAGS,19,Pubbing,0.917169
,NO_TAGS,19,Oven,0.919881
,NO_TAGS,19,Heavy_Truck,0.920789
,NO_TAGS,19,Dish_Washer,0.943647
,NO_TAGS,19,Stove,0.961561
,NO_TAGS,19,Mixed_Color,0.966304
,NO_TAGS,19,Riot,0.520188
,NO_TAGS,19,Living_Room,0.55732
,NO_TAGS,19,Eatery_Space,0.609059
,NO_TAGS,19,Mixed_Color,0.623057
,NO_TAGS,19,Wine_Cellar,0.626386
,NO_TAGS,19,Restaurant,0.626849
,NO_TAGS,19,Beauty_Salon,0.681217
,NO_TAGS,19,Engine_or_Control_Room,0.697445
,NO_TAGS,19,Archery,0.825282
,NO_TAGS,19,Pubbing,0.846797
,NO_TAGS,19,Control_Room,0.847812
,NO_TAGS,19,Food_Court,0.865264
,NO_TAGS,19,Oven,0.93511
,NO_TAGS,19,Microwave,0.939826
,NO_TAGS,19,Yellow,0.947582
,NO_TAGS,19,Stove,0.963636
,NO_TAGS,19,Dish_Washer,0.966045
,NO_TAGS,19,Adventure_Sport,0.50026
,NO_TAGS,19,Engine_or_Control_Room,0.531871
,NO_TAGS,19,Living_Room,0.552742
,NO_TAGS,19,Archery,0.558867
,NO_TAGS,19,Restaurant,0.576144
,NO_TAGS,19,Eatery_Space,0.60307
,NO_TAGS,19,Public_Transportation_Space,0.644625
,NO_TAGS,19,Pubbing,0.661164
,NO_TAGS,19,Beauty_Salon,0.674794
,NO_TAGS,19,Stockroom,0.683112
,NO_TAGS,19,Riot,0.684297
,NO_TAGS,19,Mixed_Color,0.809932
,NO_TAGS,19,Food_Court,0.875827
,NO_TAGS,19,Yellow,0.890255
,NO_TAGS,19,Oven,0.909278
,NO_TAGS,19,Microwave,0.920391
,NO_TAGS,19,Stove,0.949728
,NO_TAGS,19,Dish_Washer,0.960601
,NO_TAGS,20,Appliance,0.507558
,NO_TAGS,20,Statue_of_Liberty,0.514065
,NO_TAGS,20,Clubbing,0.514332
,NO_TAGS,20,Riot,0.52359
,NO_TAGS,20,Living_Room,0.562624
,NO_TAGS,20,Eatery_Space,0.607068
,NO_TAGS,20,Restaurant,0.623781
,NO_TAGS,20,Engine_or_Control_Room,0.684168
,NO_TAGS,20,Mixed_Color,0.687645
,NO_TAGS,20,Beauty_Salon,0.698395
,NO_TAGS,20,Closet,0.729438
,NO_TAGS,20,Archery,0.80803
,NO_TAGS,20,Food_Court,0.820739
,NO_TAGS,20,Pubbing,0.848991
,NO_TAGS,20,Control_Room,0.851436
,NO_TAGS,20,Toaster_Oven,0.897251
,NO_TAGS,20,Yellow,0.940542
,NO_TAGS,20,Microwave,0.943835
,NO_TAGS,20,Stove,0.952741
,NO_TAGS,20,Dish_Washer,0.963304
,NO_TAGS,20,White_Wine,0.508428
,NO_TAGS,20,Graduation,0.510242
,NO_TAGS,20,Whiskey,0.567332
,NO_TAGS,20,Eatery_Space,0.574703
,NO_TAGS,20,Riot,0.608849
,NO_TAGS,20,Restaurant,0.614105
,NO_TAGS,20,Living_Room,0.637549
,NO_TAGS,20,Lobby,0.709858
,NO_TAGS,20,Mixed_Color,0.730759
,NO_TAGS,20,Wine_Cellar,0.731284
,NO_TAGS,20,Archery,0.774949
,NO_TAGS,20,Engine_or_Control_Room,0.803451
,NO_TAGS,20,Pubbing,0.830963
,NO_TAGS,20,Food_Court,0.832894
,NO_TAGS,20,Control_Room,0.884772
,NO_TAGS,20,Oven,0.928333
,NO_TAGS,20,Microwave,0.934177
,NO_TAGS,20,Yellow,0.949353
,NO_TAGS,20,Stove,0.949837
,NO_TAGS,20,Dish_Washer,0.955828
,NO_TAGS,20,Appliance,0.500759
,NO_TAGS,20,Whiskey,0.50672
,NO_TAGS,20,Living_Room,0.53195
,NO_TAGS,20,Eatery_Space,0.567924
,NO_TAGS,20,Riot,0.582393
,NO_TAGS,20,Restaurant,0.615015
,NO_TAGS,20,Engine_Room,0.65409
,NO_TAGS,20,Archery,0.674471
,NO_TAGS,20,Mixed_Color,0.678528
,NO_TAGS,20,Wine_Cellar,0.700182
,NO_TAGS,20,Food_Court,0.701232
,NO_TAGS,20,Control_Room,0.833947
,NO_TAGS,20,Engine_or_Control_Room,0.844525
,NO_TAGS,20,Pubbing,0.865862
,NO_TAGS,20,Oven,0.907325
,NO_TAGS,20,Yellow,0.918495
,NO_TAGS,20,Microwave,0.93358
,NO_TAGS,20,Dish_Washer,0.945512
,NO_TAGS,20,Stove,0.963373
,NO_TAGS,20,Appliance,0.519482
,NO_TAGS,20,Riot,0.521997
,NO_TAGS,20,Tool,0.556068
,NO_TAGS,20,Store,0.559478
,NO_TAGS,20,Eatery_Space,0.574458
,NO_TAGS,20,Restaurant,0.614273
,NO_TAGS,20,Mixed_Color,0.654886
,NO_TAGS,20,Closet,0.688673
,NO_TAGS,20,Food_Court,0.702619
,NO_TAGS,20,Engine_Room,0.713991
,NO_TAGS,20,Archery,0.756886
,NO_TAGS,20,Engine_or_Control_Room,0.804358
,NO_TAGS,20,Control_Room,0.816494
,NO_TAGS,20,Pubbing,0.870936
,NO_TAGS,20,Oven,0.897495
,NO_TAGS,20,Microwave,0.942736
,NO_TAGS,20,Yellow,0.944674
,NO_TAGS,20,Dish_Washer,0.951931
,NO_TAGS,20,Stove,0.964354
,NO_TAGS,20,Appliance,0.501868
,NO_TAGS,20,Big_Group,0.521183
,NO_TAGS,20,White_Wine,0.52148
,NO_TAGS,20,Riot,0.528023
,NO_TAGS,20,Store,0.546074
,NO_TAGS,20,Eatery_Space,0.597598
,NO_TAGS,20,Hotel_Building,0.599427
,NO_TAGS,20,Restaurant,0.615465
,NO_TAGS,20,Food_Court,0.625786
,NO_TAGS,20,Beauty_Salon,0.647348
,NO_TAGS,20,Shopping,0.656019
,NO_TAGS,20,Engine_or_Control_Room,0.729126
,NO_TAGS,20,Mixed_Color,0.751614
,NO_TAGS,20,Control_Room,0.777791
,NO_TAGS,20,Pubbing,0.836358
,NO_TAGS,20,Oven,0.911403
,NO_TAGS,20,Coffee_Maker,0.914939
,NO_TAGS,20,Microwave,0.943415
